Transaction_ID,Transaction_Date,Customer_ID,Gender,Age,City,Product_ID,Product_Name,Category,Brand,Quantity,Unit_Price_VND,Revenue,Source_Currency,Rating,Customer_Review,Original_Price,Discount_Price,Original_Price_VND,Discount_Price_VND,avg_rating,reviews_count,rating_average,review_count,quantity_sold,availability,is_for_sale,description,product_type,category_2,category_3,manufacturer,current_seller,fulfillment_type,date_created,number_of_images,favourite_count,has_video,Source
T000930,2026-03-09 06:17:08,C01297,Male,56,TP. Hồ Chí Minh,325088141,"Outsunny 2.5M Garden Cantilever Parasol, Offset Roma Patio Umbrella Hanging Sun Shade Canopy Shelter with 360 Rotation and Cross Base, Green",Marketplace,Outsunny,4,2119890,8479560,GBP,4,Tôi hài lòng với trải nghiệm này vì sản phẩm đáp ứng tốt các mong đợi của mình.,60.99,60.99,2119890.0,2119890.0,\N,\N,,,,in_stock,True,"Overhanging shade for the sunny days comes from this Outsunny cantilever parasol, with base included. The 256cm canopy, made from thick polyester, protects you underneath<br/> it rotates a full 360, so you can keep protected from direct sun at different angles. A powder coated metal pole ensures a strong structure, with ribs attached to the canopy for extra support. The overhanging design means you can create shade practically anywhere.",SingleProduct,Garden & DIY,Garden Furniture,\N,,,,,,,Tesco
T000931,2026-03-28 14:30:41,C00123,Female,54,Cần Thơ,646568,Khóa Móc Master Lock 7620 EURDWHI (20mm),Phụ kiện vali,Master,5,195000,975000,VND,4,"Trải nghiệm khá tích cực, sản phẩm đáp ứng tốt nhu cầu của tôi.",195000,195000,195000.0,195000.0,,,0.0,0.0,1.0,,," Khóa Móc Master Lock 7620 EURDWHI (20mm) dùng để khóa vali, túi xách. Khóa cứng chắc, bền bỉ, an toàn mà không sợ trộm. Khóa được đúc đặc nguyên khối dưới áp lực cao, vì vậy sản phẩm có khả năng ch...",,,,,MSOFTVN,dropship,2308.0,2.0,0.0,False,Tiki
T000932,2025-10-02 06:31:51,C00991,Female,49,Cần Thơ,202343865,Balo Laptop đa năng Lowepro Urbex BP 20L / 24L - Hàng chinh hãng,Balo laptop,Lowepro ,3,899000,2697000,VND,2,"Ở góc độ người dùng, tôi chưa hài lòng vì sản phẩm vẫn còn nhiều điểm cần cải thiện.",899000,899000,899000.0,899000.0,,,5.0,1.0,2.0,,,"Tổng quanModel: LP37107 / LP37111Chất liệu: PolyesterKích thước: LP37107: 33 x 13 x 48 cmLP37111: 32 x 16 x 54 cmThể tích: 20.0 L / 24.0 LTrọng lượng:  0.9 kg / 1.1 kgTươnng thích: Laptop 15""...",,,,,Hoằng Quân,dropship,321.0,2.0,0.0,False,Tiki
T000933,2026-02-19 00:24:42,C00794,Female,38,Hà Nội,170316829,Bao Da PU Đựng MacBook Laptop 11/12/13/14/15/15.6 inch Tác Dụng 3 Trong 1 Cao Cấp.,Root,OEM,3,279000,837000,VND,3,"Trải nghiệm của người dùng ở mức bình thường, không có gì nổi bật.",279000,279000,279000.0,279000.0,,,4.0,4.0,4.0,,,"       [ 3 in 1 ] Bao Da PU Đựng MacBook Laptop 11/12/13/14/15/15.6 inch Tác Dụng 3 Trong 1 Cao Cấp.   Thông Tin Sản Phẩm   - Túi chống sốc có lớp lót đệm êm, đảm bảo an toàn va chạm tuyệt đối c...",,,,,Vinastore,dropship,543.0,9.0,0.0,False,Tiki
T000934,2026-01-29 12:57:15,C00257,Male,49,Hà Nội,220666067,[Hàng XK Đức] Túi Mỹ Phẩm Du Lich Travelaner- Đựng Đồ Cá Nhân UNISEX Nhiều Ngăn Tiện Lợi,Túi trống,OEM,5,189000,945000,VND,3,Sản phẩm ở mức trung bình và nhìn chung vẫn có thể chấp nhận được.,189000,189000,189000.0,189000.0,,,0.0,0.0,0.0,,, Túi Treo Mỹ Phẩm Travelaner - Du Lịch - Đựng Đồ Cá Nhân Sành Điệu [Hàng Xuất Khẩu Đức]. Nhiều ngăn cực kỳ tiện lợiCHI TIẾT SẢN PHẨM: Chất liệu: Vải Oxford cao cấp (ngăn nước tuyệt đối)  Kích thước:...,,,,,Sono Store,dropship,209.0,5.0,0.0,False,Tiki
T000935,2026-06-07 18:21:14,C00677,Female,25,Đà Nẵng,197143444,Túi đựng đồ lót tiện dụng Miley Lingerie - Giao ngẫu nhiên,Phụ kiện du lịch khác,Miley Lingerie,3,66500,199500,VND,2,"Từ góc độ người dùng, sản phẩm chưa đáp ứng được kỳ vọng và trải nghiệm còn hạn chế.",70000,66500,70000.0,66500.0,,,0.0,0.0,228.0,,,️Tặng riêng nàng 1 túi đựng đồ lót xinh xắn cùng hàng ngàn voucher giảm sâu mua sắm thả ga! ...,,,,,Miley Lingerie,dropship,369.0,3.0,0.0,False,Tiki
T000936,2026-06-11 18:03:40,C01967,Male,41,Cần Thơ,45067416,Cặp Doanh Nhân Lugbro Biz LBC001BK,Thời Trang,LUGBRO,2,950000,1900000,VND,2,"Nhìn chung, sản phẩm chưa đáp ứng tốt kỳ vọng và trải nghiệm còn khá hạn chế.",950000,950000,950000.0,950000.0,,,0.0,0.0,0.0,,,"THÔNG SỐ KỸ THUẬT- Tên sản phẩm /Name of product: Cặp Doanh Nhân Lugbro Biz- Mã sản phẩm/Model: LBC001BK- Chất liệu/Materials: 100% Nylon – PE,EVA- Kích thước (WxDxH cm): 42 x 14 x 30- Trọng lượn...",,,,,Balo xinh,dropship,1362.0,14.0,0.0,False,Tiki
T000937,2026-07-27 23:13:32,C01713,Male,50,Hải Phòng,252356225,Túi bọc bảo vệ vali -Áo vỏ bọc vali ,Phụ kiện vali,OEM,1,175000,175000,VND,3,"Nhìn chung, sản phẩm dùng được, không quá tốt nhưng cũng không quá tệ.",175000,175000,175000.0,175000.0,,,5.0,2.0,47.0,,,"Mô Tả Sản Phẩm1. HƯỚNG DẪN CHỌN SIZE  :Túi bọc bảo vệ vali -Áo vỏ bọc vali Size S : Cao 48-53cm, Dài 32-35 cm, Rộng 20-23cmSize M : Cao 58-63 cm, Dài 39-42 cm, Rộng 23-26 cmSize L : Cao 65-70 ...",,,,,Yen Vi Shop,tiki_delivery,146.0,1.0,0.0,False,Tiki
T000938,2026-02-25 00:30:16,C01759,Male,22,Cần Thơ,325088062,Tiny Dining 3pc Unicorn Bamboo Suction Dinner Set - Olive Green,Marketplace,Tiny Dining,3,764328,2292984,GBP,4,Sản phẩm hoạt động ổn định và mang lại trải nghiệm khá tốt.,21.99,21.99,764328.0,764328.0,\N,\N,,,,in_stock,True,"Our Tiny Dining Dinner Sets provide the perfect mealtime solution for baby, parent and the planet alike, thanks to their 100% natural bamboo material that's anti-microbial, anti-bacterial and biodegradable. Each set features everything you need to cater for your little one throughout their weaning journey, with our magical Bella the Unicorn plate joined by a matching bowl and silicone-tipped spoon. Both plate and bowl feature a snug-fitting silicone suction cup that sticks fast to smooth, clean high chair trays and tabletops, holding your dish in place and helping to keep everything just a little bit cleaner! The FDA-approved silicone tips on our spoons are designed to be soft and gentle on little teeth and gums, while the chunky design is ideal for those just starting to get to grips with independent feeding.",SingleProduct,Baby & Toddler,Baby Weaning & Accessories,\N,,,,,,,Tesco
T000939,2026-06-29 05:51:34,C01506,Male,41,Cần Thơ,185171935,"Balo Laptop công sở nam nữ cao cấp, đựng máy tính, laptop, macbook 15.6 inch chống sốc, chống nước – BEE GEE BLLT9017",Balo laptop,Bee Gee,1,335000,335000,VND,5,Tôi rất hài lòng với chất lượng cảm nhận và trải nghiệm tổng thể.,670000,335000,670000.0,335000.0,,,0.0,0.0,0.0,,,"Kích thước : rộng 28m X cao 45.5cm X dày 15.7cmPhương pháp sản xuất: công nghệ caoChất liệu : Vải Canvas cao cấp mã hóa siêu chống nướcChức năng: thoáng khí, chống mài mòn, dễ làm sáng, chống sốcT...",,,,,BEE GEE SHOP,dropship,462.0,25.0,0.0,True,Tiki
T000940,2025-11-24 02:19:42,C00550,Male,52,Hải Phòng,144197246,Túi Chống Sốc Laptop 17 Inch Có Dây Kéo Tiện Lợi  TP'S,Root,OEM,1,54000,54000,VND,4,Tôi cảm thấy sản phẩm hoạt động ổn và mang lại trải nghiệm khá tốt.,62000,54000,62000.0,54000.0,,,0.0,0.0,0.0,,,Ngày nay; laptop được sử dụng rộng rãi như một công cụ cực kỳ hữu ích và tiện lợi trong công việc; học tập; giải trí; cập nhật tin tức.Laptop không cồng kềnh và nặng nề mà vẫn đảm bảo được chức năng ...,,,,,Cửa Hàng Tiện Ích Tuấn Phong,dropship,651.0,4.0,0.0,False,Tiki
T000941,2026-08-13 10:04:50,C00825,Female,56,Hà Nội,325086543,Arden Grange Large Breed Puppy/Junior Food With Fresh Chicken and Rice - 12kg,Marketplace,Arden Grange,1,1737900,1737900,GBP,4,Sản phẩm hoạt động ổn định và mang lại trải nghiệm khá tốt.,50,50,1737900.0,1737900.0,\N,\N,,,,in_stock,True,"Arden Grange puppy/junior large breed is a complete, super premium pet food for large breed puppies and adolescent dogs, containing boosted levels of joint support for the extra demands placed on these breeds. This diet has been formulated to meet the nutritional requirements for steady, healthy growth and development.
Directions: See images for feeding guide
Suitable for: Large / giant breed growing puppies.",SingleProduct,Pet,Dog Food,\N,,,,,,,Tesco
T000942,2026-03-21 12:23:30,C01071,Male,25,Huế,325088290,Outsunny 2.5m Round Curved Adjustable Parasol Sun Umbrella Metal Pole Grey | Grey,Marketplace,Outsunny,1,1807068,1807068,GBP,5,Tôi cảm thấy sản phẩm đáp ứng đầy đủ nhu cầu và mang lại trải nghiệm tuyệt vời.,51.99,51.99,1807068.0,1807068.0,\N,\N,,,,in_stock,True,"Keep yourself protected with the large garden umbrella from Outsunny. With a large polyester canopy, the balcony parasol offers plenty of shade underneath. The outdoor parasol is connected to a tough metal frame with 18 fibreglass ribs. Sunshades for garden with crank handle and tilt, which opens and closes the canopy smoothly and easily. Please note, that a base is not included.<br><br><br> Colour: Grey;<br> Material: Metal, Glass Fibre, Polyester Cloth;<br> Overall Dimension: 250 x 240H cm;<br> Umbrella Pole Diameter: 38mm;<br> Item Label: 84D-103BG;<br> NOTE: Umbrella base excluded",SingleProduct,Garden & DIY,Garden Furniture,\N,,,,,,,Tesco
T000943,2026-09-13 02:44:56,C00365,Male,44,Hải Phòng,14994922,Túi bọc bảo vệ vali - Áo vỏ bọc vali H13,Phụ kiện vali,OEM,2,232000,464000,VND,4,"Theo cảm nhận của tôi, tôi hài lòng vì sản phẩm nhìn chung đáp ứng tốt mong đợi.",232000,232000,232000.0,232000.0,,,4.6,27.0,154.0,,,Túi bọc bảo vệ vali - Áo vỏ bọc vali H23 là phụ kiện để có thể bảo vệ cho chiếc vali yêu quý của mình tránh những vết trầy xước làm mất đi vẻ đẹp bên ngoài của vali hay giúp val...,,,,,HKT Home Shopping,dropship,1591.0,7.0,0.0,False,Tiki
T000944,2025-11-09 13:34:38,C01070,Male,51,Đà Nẵng,158349633,(KÈM HÌNH THẬT) Ống Đựng Bàn Chải Du Lịch VNR,Phụ kiện vali,OEM,2,23000,46000,VND,3,"Việc sử dụng sản phẩm mang lại trải nghiệm trung bình, có thể chấp nhận được.",23000,23000,23000.0,23000.0,,,0.0,0.0,0.0,,,"       - Hộp đựng vật dụng cá nhân du lịch là sản phẩm tiện ích, giúp bạn sắp xếp gọn gàng đồ đạc trong các chuyến đi.   - Thiết kế thích hợp để đựng bàn chải, kem đánh, mỹ phẩm hay các đồ dùng n...",,,,,AZ68 Store,dropship,606.0,6.0,0.0,False,Tiki
T000945,2026-05-20 15:51:18,C01885,Male,52,Huế,151972128,Vali chống vỡ pp size 28,Root,OEM,4,1273000,5092000,VND,2,"Theo cảm nhận của tôi, tôi chưa hài lòng vì sản phẩm vẫn còn nhiều điểm cần cải thiện.",1273000,1273000,1273000.0,1273000.0,,,0.0,0.0,0.0,,,"       Vali pp là dòng vali du lịch cao cấp của thương hiệu BUBULE – Một nhà máy nổi tiếng về sản xuất vali xuất khẩu sang thị trường châu Âu, Nhật Bản, Hàn Quốc   Sản phẩm được TSvali vali nhập ...",,,,,TH VALI,dropship,628.0,10.0,0.0,False,Tiki
T000946,2026-04-16 10:23:35,C00543,Male,20,Đà Lạt,160925796,"Balo canvas phối da ba lô du lịch phượt dã ngoại, balo sinh viên 205876",Root,OEM,4,255600,1022400,VND,4,Tôi cảm thấy sản phẩm đáp ứng tốt các tiêu chí và mang lại trải nghiệm hài lòng.,288000,255600,288000.0,255600.0,,,0.0,0.0,0.0,,,       Chào mừng bạn đến với KHO SỈ BA LÔ TÚI XÁCH Chuyên balo túi xách phân phối sỉ và lẻ các loại Ba lô túi xách. Quý khách đến với KHO SỈ BA LÔ TÚI XÁCH quý khách hoàn toàn yên tâm về giá cả và...,,,,,TLG GOLD,dropship,577.0,9.0,0.0,False,Tiki
T000947,2025-10-01 11:20:43,C01975,Female,56,Huế,5425985,Balo Du Lịch Nam Vải Bố Dây Rút 223B - Nâu Nhạt (42 x 30 cm),Thời Trang,OEM,2,299000,598000,VND,1,"Với trải nghiệm này, sản phẩm không đạt mong đợi và khiến tôi cảm thấy rất thất vọng.",299000,299000,299000.0,299000.0,,,5.0,1.0,16.0,,,"Balo Du Lịch Nam Vải Bố Dây Rút 223B - Nâu Nhạt (42 x 30 cm) được làm từ chất liệu vải bố (canvas) dày dặn, đảm bảo sự chắc chắn của balo.Kích thước cao 42, rộng 30 và dày 16 cm, balo có thể đựng đư...",,,,,BaloHome,dropship,1806.0,5.0,0.0,False,Tiki
T000948,2026-09-08 05:11:22,C01560,Male,22,Nha Trang,263025711,[Lập Trình Nhúng A-Z] Bộ Hỗn Hợp 530 Ống Gen Co Nhiệt Đầu Nối Dây Điện (Có Hộp Đựng),Root,OEM,4,65000,260000,VND,2,"Nhìn chung, tôi chưa hài lòng vì sản phẩm vẫn còn nhiều điểm cần cải thiện.",65000,65000,65000.0,65000.0,,,0.0,0.0,0.0,,,"        THÔNG SỐ KỸ THUẬT:   ️ Bộ sưu tập lớn của ống co nhiệt, 8 thông số kỹ thuật kỹ thuật, 5 màu.   ️ Đường kính trong được cung cấp: 1,5mm, 2 mm, 3 mm, 4 mm, 5 mm, 6 mm, 8 mm, 10 mm   ️ Đườ...",,,,,Lập Trình Nhúng AZ,dropship,91.0,3.0,0.0,False,Tiki
T000949,2026-02-21 00:32:05,C00734,Female,24,Vũng Tàu,217318892,"Túi Đựng Quần Áo, Chăn Ga, Thú Bông Cỡ Lớn Có Khóa Kéo ghi tên túi đựng",Root,OEM,3,120000,360000,VND,2,Tôi chưa hài lòng vì sản phẩm vẫn còn nhiều điểm cần cải thiện.,160000,120000,160000.0,120000.0,,,0.0,0.0,0.0,,,"       Túi Đựng Quần Áo, Chăn Ga, Thú Bông Cỡ Lớn Có Khóa Kéo ghi tên túi đựng   Thông tin sản phẩm:   – Chất liệu: Vải Oxford cao cấp, khóa kéo đôi   Đặc điểm nổi bật của túi đựng quần áo cỡ l...",,,,,NINE POINT NINE 99,dropship,216.0,10.0,0.0,False,Tiki
T000950,2026-05-08 20:50:25,C00516,Male,50,Nha Trang,204249392,Vali Thời Trang Nhựa Dẻo PP Nicevilla Size 20inch & 24inch,Vali nhựa,Nice Villa,5,522500,2612500,VND,1,Tôi cảm thấy bất ngờ và thất vọng vì sản phẩm không đáp ứng được kỳ vọng.,550000,522500,550000.0,522500.0,,,5.0,1.0,8.0,,,Kích thước Thân Vali :Size 20inch : N35cm x R22cm x C56cmSize 24inch : N42cm x R27cm x C65cm   Màu sắc Hình ảnh:Chụp thực tế phụ thuộc vào không gian và ánh sáng nên có những thay đổi nhẹ về màu....,,,,,NICE VILLA,dropship,311.0,6.0,0.0,False,Tiki
T000951,2026-04-28 04:30:52,C01902,Male,36,Vũng Tàu,199007703,"Túi kéo du lịch vải dù chống thấm nước nhiều họa tiết có bánh xe , tay kéo size 24 inch TK-MAU1",Vali vải,OEM,3,259000,777000,VND,2,"Ở góc độ người dùng, tôi chưa hài lòng vì sản phẩm vẫn còn nhiều điểm cần cải thiện.",259000,259000,259000.0,259000.0,,,0.0,0.0,0.0,,,"Túi kéo du lịch vải dù chống thấm nước nhiều họa tiết có bánh xe , tay kéo size 24 inch TK-MAU1Giới thiệu Túi kéo du lịch họa tiết có bánh xe size 24inch, chất liệu có độ bền cao, không gian rộng,có ...",,,,,binbongshop,dropship,346.0,9.0,0.0,False,Tiki
T000952,2026-06-05 11:36:20,C01592,Male,27,Biên Hòa,57138134,"Balo laptop cao cấp 15.6 inch (Macbook 17inch)  Mikkor Kalino Backpack nhiều ngăn tiện dụng, chống thấm nước, ngăn đựng laptop chống sốc có đai cài an toàn, quai đeo êm ái giúp giảm bớt cảm giác mỏi vai và lưng khi đeo.",Thời Trang,Mikkor,2,649000,1298000,VND,5,Tôi rất hài lòng với trải nghiệm sử dụng sản phẩm vì nó đáp ứng tốt những mong đợi của mình.,649000,649000,649000.0,649000.0,,,0.0,0.0,3.0,,,"Balo laptop 15.6 inch Mikkor Kalino Backpack là sự lựa chọn không thể bỏ qua cho người có sở thích đựng laptop, Ipad trong những chiếc balo nhiều ngăn tiện dụng.Chất liệu vải cao cấpĐược làm từ chấ...",,,,,BALO MỚI,dropship,1173.0,7.0,0.0,False,Tiki
T000953,2025-10-01 12:36:33,C00459,Male,20,Huế,325085497,Wife Birthday Card - Birds,Marketplace,UK Greetings,1,111226,111226,GBP,5,"Nhìn chung, tôi rất hài lòng vì sản phẩm đáp ứng rất tốt mong đợi của mình.",3.2,3.2,111226.0,111226.0,\N,\N,,,,in_stock,True,"A warm, affectionate funny birthday card to be sent to a wife by a husband who is happy to admit he isn't 100% perfect! Includes a funny badge!",SingleProduct,Greeting Cards & Party Essentials,Birthday Cards,\N,,,,,,,Tesco
T000954,2025-10-23 14:26:49,C00859,Female,41,Đà Nẵng,138384342,Bộ chiết mỹ phẩm mini 4 món mang đi du lịch cực kỳ tiện lợi,Phụ kiện vali,OEM,2,33250,66500,VND,4,Tôi có trải nghiệm khá tích cực và sản phẩm đáp ứng tốt nhu cầu của mình.,35000,33250,35000.0,33250.0,,,0.0,0.0,0.0,,,"       -1 Bộ gồm 4 sản phẩm:   -1 Bộ gồm 4 sản phẩm:   + 01 muỗng san mỹ phẩm (9cm).   + 1 bình dạng xịt phun sương (40ml): dùng chiết dầu gội đầu, sữa tắm, nước dưỡng tóc…   +2 hũ đựng sp dạn...",,,,,Shop Tậnnn Tâm,dropship,672.0,4.0,0.0,False,Tiki
T000955,2026-05-28 14:51:39,C01455,Male,37,Cần Thơ,325087548,TY Original Beanie Babies Snort II Plush,Marketplace,Ty,2,347232,694464,GBP,5,Trải nghiệm với sản phẩm rất tích cực và tôi cảm thấy rất hạnh phúc với nó.,9.99,9.99,347232.0,347232.0,\N,\N,,,,in_stock,True,Comeback of the original beanie babies! Size  Approx. 20 cm,SingleProduct,Toys,Soft Toys,\N,,,,,,,Tesco
T000956,2026-03-06 10:57:38,C00226,Female,58,Hà Nội,98865864,"Túi zip ví chống thấm hình dễ thương đựng bút, mỹ phẩm size A5",Túi trống,OEM,2,20000,40000,VND,2,"Ở góc độ người dùng, sản phẩm chưa đáp ứng tốt kỳ vọng và trải nghiệm còn khá hạn chế.",20000,20000,20000.0,20000.0,,,0.0,0.0,0.0,,,"  Túi zip ví chống thấm hình heo dễ thương đựng bút, mỹ phẩm size A5   Màu hồng dễ thương, hàng đẹp với mực in chuẩn và màu sắc tươi sáng.  ...",,,,,Phụ kiện tóc Na’s corner,dropship,307.0,8.0,0.0,False,Tiki
T000957,2025-11-12 16:48:39,C00060,Male,54,TP. Hồ Chí Minh,149337505,BALO DA THỜI TRANG BL4913,Root,OEM,5,299000,1495000,VND,1,Tôi cảm thấy bất ngờ và thất vọng vì sản phẩm không đáp ứng được kỳ vọng.,299000,299000,299000.0,299000.0,,,0.0,0.0,0.0,,,       Tất cả sản phẩm của shop đăng đều là hàng có sẵn.-   Tất cả những mặt hàng khách đặt shop đều chuẩn đóng gói ngày trong ngày và gửi cho khách để đảm bảo thời giao nhận hàng của khách.   T...,,,,,SHOP 9494,dropship,635.0,5.0,0.0,False,Tiki
T000958,2026-08-23 15:38:24,C01825,Male,65,Đà Nẵng,35733144,Vali vải Sakos Winner 4.5 (Size cabin/TSA/Đỏ),Thời Trang,Sakos,1,1859000,1859000,VND,2,"Với trải nghiệm này, tôi chưa hài lòng vì sản phẩm vẫn còn nhiều điểm cần cải thiện.",2190000,1859000,2190000.0,1859000.0,,,0.0,0.0,3.0,,," Vali vải Sakos Winner 4.5Là sản phẩm có thiết kế đột phá về công nghệ của Sakos với mong muốn đem đến những trải nghiệm tốt nhất, giúp cho chuyến đi thêm hoàn hảo Là chiếc vali kéo vải ...",,,,,Balonation,dropship,1435.0,9.0,0.0,False,Tiki
