Transaction_ID,Customer_ID,Product_ID,Transaction_Date,Quantity,Unit_Price_VND,Revenue,Rating,Customer_Review,Gender,Age,City
T002048,C01740,124275929,2026-07-04 04:04:19,5,38000,190000,3,"Với trải nghiệm này, sản phẩm đáp ứng nhu cầu cơ bản nhưng chưa tạo được nhiều ấn tượng.",Female,65,Huế
T002049,C01524,184058946,2026-07-01 22:04:40,5,990000,4950000,3,Sản phẩm ở mức trung bình và nhìn chung vẫn có thể chấp nhận được.,Male,58,Đà Lạt
T002050,C00912,215591375,2026-02-09 17:19:13,4,1650000,6600000,1,Trải nghiệm với sản phẩm không được kỳ vọng và khiến tôi cảm thấy thất vọng.,Female,25,Huế
T002051,C00207,190613464,2026-07-30 06:14:17,5,280000,1400000,3,"Theo cảm nhận của tôi, sản phẩm đáp ứng nhu cầu cơ bản nhưng chưa tạo được nhiều ấn tượng.",Male,52,Đà Lạt
T002052,C00412,100406480,2025-11-07 12:45:50,2,479000,958000,2,Tôi chưa hài lòng vì sản phẩm vẫn còn nhiều điểm cần cải thiện.,Male,43,Đà Lạt
T002053,C01360,213830561,2026-04-22 01:45:04,3,2630000,7890000,2,Tôi chưa hài lòng vì sản phẩm vẫn còn nhiều điểm cần cải thiện.,Male,30,TP. Hồ Chí Minh
T002054,C00965,263026176,2025-10-11 07:03:47,4,4500,18000,1,"Trải nghiệm với sản phẩm rất tệ, khiến tôi cảm thấy không hài lòng.",Male,61,Cần Thơ
T002055,C00664,263025464,2026-05-03 18:15:02,4,10000,40000,1,"Với trải nghiệm này, chất lượng cảm nhận chưa đạt yêu cầu và trải nghiệm tổng thể rất tiêu cực.",Female,45,Hải Phòng
T002056,C01133,325088318,2026-04-24 02:21:53,5,1459488,7297440,4,"Với trải nghiệm này, sản phẩm hoạt động ổn và mang lại trải nghiệm khá tốt.",Male,24,Đà Lạt
T002057,C00307,143115256,2026-04-24 03:16:06,5,25000,125000,4,"Ở góc độ người dùng, sản phẩm hoạt động ổn và mang lại trải nghiệm khá tốt.",Female,53,Hà Nội
T002058,C00875,325084079,2026-01-24 00:31:23,5,10427052,52135260,1,Tôi cảm thấy bất ngờ và thất vọng vì sản phẩm không đáp ứng được kỳ vọng.,Male,22,Đà Nẵng
T002059,C00698,325088632,2026-06-05 04:58:34,1,4170612,4170612,2,"Theo cảm nhận của tôi, trải nghiệm chưa tốt và sản phẩm cần cải thiện thêm để đáp ứng mong đợi.",Female,64,Vũng Tàu
T002060,C00426,252462204,2025-11-04 11:16:41,4,531050,2124200,5,Sản phẩm mang lại trải nghiệm tuyệt vời và đáp ứng đúng nhu cầu của tôi.,Female,30,Nha Trang
T002061,C00090,198511450,2026-02-24 13:00:50,2,617000,1234000,2,"Nhìn chung, sản phẩm chưa đáp ứng tốt kỳ vọng và trải nghiệm còn khá hạn chế.",Male,40,Biên Hòa
T002062,C00625,263027370,2026-02-02 07:46:22,5,2000,10000,1,Trải nghiệm với sản phẩm rất tồi tệ và tôi không hài lòng với kết quả.,Male,52,Hà Nội
T002063,C01196,263026570,2026-08-23 06:36:39,3,65000,195000,1,"Với trải nghiệm này, chất lượng cảm nhận chưa đạt yêu cầu và trải nghiệm tổng thể rất tiêu cực.",Female,50,Biên Hòa
T002064,C00299,120460252,2026-06-03 09:25:23,4,29000,116000,2,"Từ góc độ người dùng, sản phẩm chưa đáp ứng được kỳ vọng và trải nghiệm còn hạn chế.",Male,39,Cần Thơ
T002065,C00207,168227320,2026-07-06 09:09:21,5,199500,997500,3,"Với trải nghiệm này, sản phẩm đáp ứng nhu cầu cơ bản nhưng chưa tạo được nhiều ấn tượng.",Male,52,Đà Lạt
T002066,C01325,325087788,2026-03-01 06:03:25,4,868602,3474408,1,Chất lượng sản phẩm không đáp ứng yêu cầu và trải nghiệm tổng thể tiêu cực.,Female,37,TP. Hồ Chí Minh
T002067,C00684,263025685,2026-08-21 03:12:18,3,9000,27000,2,"Nhìn chung, sản phẩm vẫn dùng được nhưng chưa khiến tôi cảm thấy hài lòng.",Male,21,Hải Phòng
T002068,C00086,179944077,2026-09-08 16:16:54,1,590000,590000,5,Sản phẩm đáp ứng đúng nhu cầu và mang lại trải nghiệm tuyệt vời.,Female,49,Nha Trang
T002069,C00442,101155944,2026-06-25 00:46:21,1,69000,69000,4,"Trải nghiệm khá tích cực, sản phẩm đáp ứng tốt nhu cầu của tôi.",Male,64,Cần Thơ
T002070,C01322,174852388,2025-10-07 23:30:43,4,42000,168000,5,Tôi cảm thấy sản phẩm đáp ứng đầy đủ nhu cầu và mang lại trải nghiệm tuyệt vời.,Male,39,Hà Nội
T002071,C01680,170651618,2026-01-07 16:54:01,5,59000,295000,1,"Với trải nghiệm này, sản phẩm không đạt mong đợi và khiến tôi cảm thấy rất thất vọng.",Female,56,Cần Thơ
T002072,C01439,325088124,2026-05-09 04:13:39,1,3753516,3753516,4,Sản phẩm hoạt động ổn định và mang lại trải nghiệm khá tốt.,Female,61,Đà Nẵng
T002073,C01882,214756240,2026-01-17 08:14:05,3,499000,1497000,2,"Theo cảm nhận của tôi, tôi chưa hài lòng vì sản phẩm vẫn còn nhiều điểm cần cải thiện.",Male,29,Hà Nội
T002074,C00446,118280914,2026-02-01 13:34:48,4,11000,44000,4,Tôi hài lòng với sản phẩm trong tổng thể và cho thấy nó đáp ứng được kỳ vọng của mình.,Female,60,Hải Phòng
T002075,C01409,325088101,2025-10-28 05:37:38,4,521022,2084088,4,Tôi cảm thấy sản phẩm hoạt động ổn và mang lại trải nghiệm khá tốt.,Female,24,Biên Hòa
T002076,C00690,69557166,2026-04-30 10:35:27,2,75990,151980,4,Tôi hài lòng với trải nghiệm này vì sản phẩm đáp ứng tốt các mong đợi của mình.,Female,29,Đà Nẵng
T002077,C01537,34483375,2026-04-03 01:25:39,2,319000,638000,5,Trải nghiệm với sản phẩm rất tích cực và khiến tôi hoàn toàn hài lòng.,Female,36,Cần Thơ
T002078,C00440,325087419,2025-12-09 14:52:09,1,6951252,6951252,5,"Với trải nghiệm này, tôi rất hài lòng với chất lượng cảm nhận và trải nghiệm tổng thể.",Male,20,Vũng Tàu
T002079,C00949,185397239,2025-11-17 02:11:23,4,155000,620000,4,Trải nghiệm của tôi khá tích cực và sản phẩm đáp ứng nhu cầu một cách tốt enough.,Male,35,Cần Thơ
T002080,C00437,194499002,2026-05-31 01:13:33,5,430000,2150000,3,"Ở góc độ người dùng, sản phẩm dùng được, không quá tốt nhưng cũng không quá tệ.",Female,50,Nha Trang
T002081,C00176,88041537,2026-03-24 06:19:51,5,387000,1935000,2,"Nhìn chung, sản phẩm vẫn dùng được nhưng chưa khiến tôi cảm thấy hài lòng.",Male,62,Hải Phòng
T002082,C01247,325086699,2025-12-14 02:06:49,3,1007634,3022902,1,"Ở góc độ người dùng, trải nghiệm với sản phẩm rất tệ và tôi hoàn toàn không hài lòng.",Male,62,Huế
T002083,C00602,11423361,2026-08-13 01:10:26,4,200000,800000,2,"Với trải nghiệm này, tôi chưa hài lòng vì sản phẩm vẫn còn nhiều điểm cần cải thiện.",Female,39,Hà Nội
T002084,C00403,249590565,2025-10-30 00:40:06,5,300000,1500000,2,"Ở góc độ người dùng, tôi chưa hài lòng vì sản phẩm vẫn còn nhiều điểm cần cải thiện.",Female,48,Biên Hòa
T002085,C00743,4698483,2026-01-31 23:17:56,5,218900,1094500,3,"Với trải nghiệm này, sản phẩm dùng được, không quá tốt nhưng cũng không quá tệ.",Female,23,Đà Lạt
T002086,C00751,158900664,2026-08-12 07:27:04,5,299000,1495000,3,"Trải nghiệm của người dùng ở mức bình thường, không có gì nổi bật.",Male,36,Hà Nội
T002087,C00483,182797637,2026-04-22 00:46:12,3,155000,465000,5,"Theo cảm nhận của tôi, tôi rất hài lòng vì sản phẩm đáp ứng rất tốt mong đợi của mình.",Female,19,Huế
T002088,C00211,325087051,2026-02-07 17:55:02,4,347232,1388928,3,"Với trải nghiệm này, sản phẩm dùng được, không quá tốt nhưng cũng không quá tệ.",Female,56,Biên Hòa
T002089,C00038,325086410,2025-11-01 14:48:31,3,486264,1458792,5,Tôi cảm thấy trải nghiệm với sản phẩm là rất tích cực và khiến tôi hoàn toàn hài lòng.,Male,50,Cần Thơ
T002090,C01702,136677124,2026-07-11 03:59:58,1,24000,24000,3,"Với trải nghiệm này, sản phẩm đáp ứng nhu cầu cơ bản nhưng chưa tạo được nhiều ấn tượng.",Male,20,Đà Nẵng
T002091,C00245,102129338,2026-01-04 04:26:38,1,27000,27000,5,Tôi rất hài lòng với chất lượng sản phẩm và trải nghiệm sử dụng.,Female,45,Cần Thơ
T002092,C00928,196810699,2026-04-28 22:59:59,3,630000,1890000,1,Chất lượng sản phẩm không đáp ứng kỳ vọng và trải nghiệm tiêu cực.,Female,27,Huế
T002093,C00627,325088473,2025-12-14 19:57:19,1,903360,903360,3,"Theo cảm nhận của tôi, sản phẩm ở mức trung bình và nhìn chung vẫn có thể chấp nhận được.",Male,61,Vũng Tàu
T002094,C00951,252576355,2026-07-28 11:50:54,4,149000,596000,4,Tôi hài lòng với trải nghiệm này vì sản phẩm đáp ứng tốt các mong đợi của mình.,Female,57,Nha Trang
T002095,C01637,152785729,2026-03-03 15:37:03,5,392000,1960000,2,"Với trải nghiệm này, sản phẩm vẫn dùng được nhưng chưa khiến tôi cảm thấy hài lòng.",Male,52,Hải Phòng
T002096,C00455,199103181,2026-08-12 05:25:01,3,839000,2517000,5,Sản phẩm đáp ứng rất tốt nhu cầu và mang lại trải nghiệm tuyệt vời.,Female,28,Biên Hòa
T002097,C01948,168496391,2026-04-23 20:34:45,3,826378,2479134,2,"Với trải nghiệm này, sản phẩm chưa đáp ứng tốt kỳ vọng và trải nghiệm còn khá hạn chế.",Male,57,Đà Nẵng
T002098,C00819,173233028,2026-07-13 00:59:22,4,277800,1111200,5,Tôi rất hài lòng với chất lượng cảm nhận và trải nghiệm tổng thể.,Male,19,Cần Thơ
T002099,C00154,187156916,2026-08-01 20:17:28,2,278000,556000,4,Trải nghiệm của tôi khá tích cực và sản phẩm đáp ứng nhu cầu một cách tốt enough.,Male,36,Biên Hòa
T002100,C01231,170649389,2026-05-17 10:53:09,4,59000,236000,3,Trải nghiệm ở mức bình thường và không có gì quá nổi bật.,Male,55,Cần Thơ
T002101,C00811,31700989,2026-05-14 06:55:02,2,30000,60000,5,"Theo cảm nhận của tôi, tôi rất hài lòng vì sản phẩm đáp ứng rất tốt mong đợi của mình.",Female,63,Đà Nẵng
T002102,C01671,115441313,2026-06-07 03:14:20,1,200000,200000,1,Trải nghiệm với sản phẩm rất tồi tệ và tôi không hài lòng với kết quả.,Male,20,Biên Hòa
T002103,C00334,262974205,2026-05-25 14:23:25,4,12000,48000,2,"Nhìn chung, sản phẩm vẫn dùng được nhưng chưa khiến tôi cảm thấy hài lòng.",Male,48,Vũng Tàu
T002104,C01267,34240189,2026-04-22 05:11:26,4,649000,2596000,1,Trải nghiệm với sản phẩm rất tệ và tôi hoàn toàn không hài lòng.,Male,64,Huế
T002105,C01672,194179579,2025-09-28 04:42:12,4,59000,236000,5,Tôi rất hài lòng với chất lượng cảm nhận và trải nghiệm tổng thể.,Female,64,Biên Hòa
T002106,C00869,178000856,2026-05-12 12:14:38,2,800000,1600000,3,"Trải nghiệm không quá tốt, nhưng vẫn có thể chấp nhận được.",Male,51,Hải Phòng
T002107,C01682,207652763,2026-09-13 19:41:35,3,280000,840000,1,"Ở góc độ người dùng, chất lượng cảm nhận chưa đạt yêu cầu và trải nghiệm tổng thể rất tiêu cực.",Male,20,Cần Thơ
T002108,C00959,39377570,2026-05-31 11:25:53,5,39000,195000,3,"Ở góc độ người dùng, sản phẩm dùng được, không quá tốt nhưng cũng không quá tệ.",Male,54,Hà Nội
T002109,C00834,146730295,2026-08-06 03:08:05,1,70000,70000,2,"Nhìn chung, tôi chưa hài lòng vì sản phẩm vẫn còn nhiều điểm cần cải thiện.",Female,20,Nha Trang
T002110,C00233,73274831,2026-06-14 07:37:11,2,49500,99000,2,"Từ góc độ người dùng, sản phẩm chưa đáp ứng được kỳ vọng và trải nghiệm còn hạn chế.",Male,55,Cần Thơ
T002111,C00059,325088193,2025-12-30 20:47:36,3,2432712,7298136,1,Tôi không hài lòng với trải nghiệm sử dụng sản phẩm.,Male,23,Hải Phòng
T002112,C01702,325086491,2025-09-29 05:51:47,3,381990,1145970,1,"Với trải nghiệm này, chất lượng cảm nhận chưa đạt yêu cầu và trải nghiệm tổng thể rất tiêu cực.",Male,20,Đà Nẵng
T002113,C00317,194857408,2025-11-27 01:35:58,1,49000,49000,1,"Ở góc độ người dùng, trải nghiệm với sản phẩm rất tệ và tôi hoàn toàn không hài lòng.",Male,54,Biên Hòa
T002114,C01672,212475440,2026-01-02 03:03:52,2,20400,40800,3,"Trải nghiệm của người dùng ở mức bình thường, không có gì nổi bật.",Female,64,Biên Hòa
T002115,C01808,325088807,2026-06-17 21:37:38,2,3475452,6950904,2,"Nhìn chung, sản phẩm vẫn dùng được nhưng chưa khiến tôi cảm thấy hài lòng.",Male,57,Vũng Tàu
T002116,C01942,325086563,2026-07-11 02:10:18,4,2259270,9037080,3,"Trải nghiệm của người dùng ở mức trung bình, có thể chấp nhận được.",Female,25,Nha Trang
T002117,C00641,86973962,2026-01-15 23:56:45,3,172000,516000,3,"Theo cảm nhận của tôi, sản phẩm ở mức trung bình và nhìn chung vẫn có thể chấp nhận được.",Female,38,TP. Hồ Chí Minh
T002118,C01033,263025441,2026-09-10 21:21:08,5,25000,125000,5,"Nhìn chung, tôi rất hài lòng vì sản phẩm đáp ứng rất tốt mong đợi của mình.",Female,28,Hải Phòng
T002119,C01796,111286846,2026-01-27 23:23:43,3,30000,90000,3,"Trải nghiệm không quá tốt, nhưng vẫn có thể chấp nhận được.",Female,63,Hải Phòng
T002120,C00444,11489702,2026-02-01 07:46:31,3,119000,357000,2,Sản phẩm chưa đáp ứng được kỳ vọng và trải nghiệm còn hạn chế.,Female,52,Vũng Tàu
T002121,C00644,101155664,2025-09-20 08:54:36,3,69000,207000,3,"Với trải nghiệm này, sản phẩm đáp ứng nhu cầu cơ bản nhưng chưa tạo được nhiều ấn tượng.",Male,55,Đà Lạt
T002122,C01967,138624489,2025-11-27 10:49:20,1,69000,69000,1,"Ở góc độ người dùng, tôi rất thất vọng vì sản phẩm không đáp ứng được kỳ vọng.",Male,44,Hà Nội
T002123,C01672,263027424,2026-08-21 19:42:29,2,2000,4000,2,Sản phẩm chưa đáp ứng được kỳ vọng và trải nghiệm còn hạn chế.,Female,64,Biên Hòa
T002124,C00154,216231999,2025-11-12 15:12:02,4,50000,200000,4,"Ở góc độ người dùng, tôi có trải nghiệm tích cực và nhìn chung hài lòng với sản phẩm.",Male,36,Biên Hòa
T002125,C01678,179758679,2026-04-25 22:29:42,3,790000,2370000,5,Tôi rất hài lòng với chất lượng và trải nghiệm tổng thể của sản phẩm.,Male,24,Cần Thơ
T002126,C00082,190681419,2026-05-31 06:53:45,4,69000,276000,2,Sản phẩm chưa đáp ứng tốt kỳ vọng và trải nghiệm còn khá hạn chế.,Male,65,Hà Nội
T002127,C00394,180863168,2026-02-20 15:34:51,2,327000,654000,3,"Sản phẩm dùng được, không quá tốt nhưng cũng không quá tệ.",Female,55,Huế
T002128,C01341,166430639,2025-10-15 00:34:59,4,1500000,6000000,1,Chất lượng sản phẩm không đáp ứng yêu cầu và trải nghiệm tổng thể tiêu cực.,Female,21,Hải Phòng
T002129,C00671,207417073,2025-11-12 02:22:03,2,150000,300000,3,"Theo cảm nhận của tôi, sản phẩm ở mức trung bình và nhìn chung vẫn có thể chấp nhận được.",Female,30,Đà Lạt
T002130,C00493,325085173,2026-07-02 18:19:55,5,451506,2257530,4,"Với trải nghiệm này, sản phẩm hoạt động ổn và mang lại trải nghiệm khá tốt.",Male,52,Hải Phòng
T002131,C00131,143112615,2026-05-21 21:35:27,4,190000,760000,5,Tôi rất hài lòng với trải nghiệm sử dụng sản phẩm vì nó đáp ứng tốt những mong đợi của mình.,Female,43,Hà Nội
T002132,C01145,325087101,2025-09-29 21:44:41,2,764328,1528656,1,Trải nghiệm với sản phẩm không được kỳ vọng và khiến tôi cảm thấy thất vọng.,Male,63,TP. Hồ Chí Minh
T002133,C01167,22967716,2025-10-23 15:14:36,5,50000,250000,2,"Nhìn chung, tôi chưa hài lòng vì sản phẩm vẫn còn nhiều điểm cần cải thiện.",Female,44,Vũng Tàu
T002134,C00254,207042111,2026-07-04 18:15:56,1,350000,350000,1,"Ở góc độ người dùng, chất lượng cảm nhận chưa đạt yêu cầu và trải nghiệm tổng thể rất tiêu cực.",Male,35,Hà Nội
T002135,C00446,15219389,2026-04-12 00:27:25,2,559000,1118000,4,"Trải nghiệm tổng thể khá tích cực, sản phẩm đáp ứng tốt nhu cầu của tôi.",Female,60,Hải Phòng
T002136,C00078,215590092,2025-12-10 13:11:01,1,2490000,2490000,1,"Ở góc độ người dùng, tôi rất thất vọng vì sản phẩm không đáp ứng được kỳ vọng.",Female,28,Vũng Tàu
T002137,C00792,248641354,2026-02-11 02:23:09,3,70000,210000,1,"Theo cảm nhận của tôi, sản phẩm không đạt mong đợi và khiến tôi cảm thấy rất thất vọng.",Female,59,Vũng Tàu
T002138,C01402,89146270,2026-02-28 01:07:20,4,448200,1792800,5,Sản phẩm đáp ứng rất tốt nhu cầu và mang lại trải nghiệm tuyệt vời.,Female,30,Nha Trang
T002139,C00085,194808608,2026-03-13 04:17:06,2,67760,135520,1,Tôi không hài lòng với trải nghiệm sử dụng sản phẩm.,Female,20,Đà Nẵng
